num_beds,num_baths,size_sqft,price,built_year,mrt_station,population_density,closest_dist_to_mrt,closest_dist_to_pri,closest_dist_to_sec,price_per_sqft,price_avg_planning_area,psf_bbox,age,property_type_cluster house,property_type_condo,property_type_corner terrace,property_type_executive condo,property_type_hdb,property_type_semi-detached house,property_type_terraced house,property_type_infrequent_sklearn,furnishing_partial,furnishing_unfurnished,furnishing_unspecified,furnishing_infrequent_sklearn,tenure_999-year leasehold,tenure_freehold
4.0,3.0,1301,892500.0,2018.0,0.0,32373.3862959285,1197.151958095081,490.5001640928441,723.1394172206236,686.0107609531129,691.2027695593966,562.59060269773,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,2.0,689,1856400.0,2023.0,1.0,6901.669758812616,354.4055417280174,758.6345637974487,997.3637493264024,2694.3396226415093,2294.045637075662,2685.5712940269805,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2.0,1173,2587700.0,2023.0,0.0,890.1432913590968,753.5253542681448,1643.1179375365411,1780.553873684527,2206.0528559249788,3623.018725710601,3073.9377726381554,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2.0,893,1281000.0,2018.0,0.0,32052.80921183244,1277.3122626780207,654.4629001895111,153.75382587576576,1434.4904815229563,1118.212654005509,1280.5137559987757,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6.0,7.0,7015,8998500.0,2014.0,0.0,8026.34334783924,1123.3337849151935,322.32503987013234,1070.666389475347,1282.751247327156,1407.1363728201432,1569.9073663842182,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2.0,2.0,699,441000.0,1981.0,1.0,21616.97247706422,627.3127017655072,360.4861375412343,366.73846383447193,630.9012875536481,1441.8661569555527,662.9083946481688,41.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,1.0,700,1903600.0,2026.0,0.0,775.1937984496124,371.1159476494988,464.8345043003176,1549.0173268405508,2719.428571428572,2907.2356465199555,2701.046423439582,-4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,786,1218000.0,2016.0,0.0,25545.463058338795,200.2508597850528,841.7151089220741,327.3861241817284,1549.618320610687,1407.1363728201432,1484.4308209657377,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,2.0,1324,609000.0,1993.0,0.0,33379.96153173632,691.1200951240869,418.3087600017488,792.3793382409731,459.9697885196375,600.4770645387979,609.4237662236311,29.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1410,3780000.0,2015.0,1.0,6901.669758812616,481.3572470272877,573.7733929801898,496.9572694153159,2680.851063829787,2294.045637075662,2689.009200095035,7.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2.0,1.0,646,1050000.0,2026.0,0.0,25545.463058338795,106.73117293932366,920.0258852930071,416.19343212832734,1625.3869969040247,1407.1363728201432,1482.2152944092602,-4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1065,1016400.0,2013.0,0.0,15122.873345935726,820.2201388782723,740.734886096186,267.81585010558763,954.3661971830986,1541.2873877220459,1077.6305786730345,9.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3.0,2.0,1001,984900.0,2017.0,1.0,27287.914003486345,303.7674356860388,830.7069424960239,1046.8195065177629,983.916083916084,2007.0264316816836,1850.836964258788,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,2.0,872,1995000.0,2026.0,0.0,775.1937984496124,371.1159476494988,464.8345043003176,1549.0173268405508,2287.844036697248,2907.2356465199555,2701.046423439582,-4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,936,1344000.0,2017.0,1.0,8268.146261597236,399.9461724163647,686.0759473644489,1099.2640483624134,1435.8974358974358,1035.970803844845,1164.591793800397,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5.0,4.0,7000,24150000.0,2010.0,0.0,407.0670191783122,2861.503892059844,3081.4006192939714,3766.141838783188,3450.0,2313.7925691964206,2325.1352369622887,12.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,1723,1890000.0,2016.0,1.0,26015.228426395937,859.8508810317602,315.6440363350912,440.097981729826,1096.9239698200813,673.7523573248227,906.8092846137015,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4.0,3.0,1496,4410000.0,2023.0,1.0,11059.413027916966,726.0045547549997,1090.3706039846174,1108.445632937182,2947.860962566845,2492.072166072044,2826.5690060650636,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2.0,2.0,732,714000.0,2013.0,0.0,15122.873345935726,763.3710474683794,793.5556945243447,70.6067182983759,975.4098360655738,1541.2873877220459,1025.403908490237,9.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,990,639400.0,2016.0,0.0,5813.150959969883,1278.951411942523,1549.6071024212183,946.4288187984988,645.8585858585859,699.3216462057966,696.3854599446889,6.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.0,2.0,1399,775800.0,2003.0,0.0,35511.713933415536,1310.1072535289493,324.5155581010039,607.0191751339204,554.5389563974268,846.7607072282647,568.813710880981,19.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,2.0,1335,4216800.0,2014.0,0.0,5324.211778703153,1009.5914253514276,1135.9010624054115,1146.4056765683802,3158.6516853932585,3197.7435554316266,3540.843462554203,8.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,3.0,1249,3934400.0,2022.0,1.0,4541.768045417681,810.2208244618532,635.3201085228054,792.3584712786574,3150.0400320256203,2936.2443489344096,3043.855184495557,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2.0,2.0,1066,3685500.0,2017.0,0.0,2208.955223880597,149.16398881901688,1358.2983886123106,1342.3554565296902,3457.317073170732,3623.018725710601,3807.881501244811,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4.0,2.0,1291,1059300.0,1998.0,3.0,13503.292250548708,425.7747699873983,519.3887753248472,450.4430397211172,820.5267234701781,1279.472493994426,1488.9208109722113,24.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,3.0,1152,1510800.0,2016.0,1.0,36197.2123985854,578.3189315220436,193.4997760840852,414.2113419326061,1311.4583333333333,1035.970803844845,959.6844026905804,6.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.0,2.0,731,1751400.0,2026.0,0.0,775.1937984496124,371.1159476494988,464.8345043003176,1549.0173268405508,2395.8960328317376,2907.2356465199555,2701.046423439582,-4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6.0,2.0,3100,3969000.0,2006.0,1.0,8285.319197971883,881.9450913959164,411.1873609976077,449.3839509179334,1280.3225806451612,1508.0834925257445,1577.8443828697712,16.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2.0,2.0,700,1869000.0,2025.0,1.0,3159.1856757419678,741.7651307306714,1228.4580240526527,888.0639339934987,2670.0,2492.072166072044,2828.373986442772,-3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4.0,4.0,2500,7350000.0,2023.0,0.0,12285.669340884064,785.1002106167581,461.5231336635442,1316.838819501079,2940.0,1565.3349506591182,1962.0570431007247,-1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4.0,3.0,1561,2961000.0,2003.0,1.0,2971.9163874262003,1908.1424930412315,961.8732036135668,977.4885644699584,1896.8609865470853,1407.1363728201432,1516.6697290974466,19.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1001,566000.0,2012.0,0.0,33964.54472199838,1654.1652516070285,197.2014650899013,482.7855125056177,565.4345654345655,846.7607072282647,938.6115520730264,10.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.0,5.0,7524,15015000.0,2011.0,4.0,1359.2670471613098,483.4057562975476,1117.7036577915153,1668.7409822667962,1995.6140350877192,1565.3349506591182,2192.6890193234212,11.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,463,1029000.0,2022.0,0.0,18829.290006677053,262.4367518074025,342.70754148422174,345.29432371879204,2222.4622030237583,1722.6320561005361,2277.7436128896716,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
6.0,6.0,7015,8998500.0,2014.0,0.0,8026.34334783924,1123.3337849151935,322.32503987013234,1070.666389475347,1282.751247327156,1407.1363728201432,1569.9073663842182,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5.0,7.0,4445,4305000.0,2022.0,1.0,10685.985963323525,544.6407821739974,795.9114539764014,811.5497456625423,968.503937007874,1118.212654005509,1116.3178756848406,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2.0,2.0,807,1449000.0,2020.0,0.0,15673.09565556205,81.48594657448197,201.81866169397944,733.4767740909869,1795.5390334572492,1678.2245536881246,1524.2595881875557,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1184,630000.0,2002.0,1.0,42307.42896268402,585.6115460764219,168.7774344436083,166.40914116142704,532.0945945945946,916.156239604433,601.6006753162272,20.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.0,2.0,1550,866200.0,1997.0,1.0,30154.01616133711,696.1543194373489,572.4031663843507,231.78041145132752,558.8387096774194,856.6716704790283,516.5271953262971,25.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.0,2.0,1571,1155000.0,1992.0,0.0,23280.268730831023,1861.6634429790065,106.43929001811048,410.9119665100119,735.20050922979,1722.6320561005361,703.3709847672985,30.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,1.0,441,1415400.0,2026.0,0.0,775.1937984496124,371.1159476494988,464.8345043003176,1549.0173268405508,3209.5238095238096,2907.2356465199555,2701.046423439582,-4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,431,1290400.0,2023.0,0.0,10897.435897435898,309.07996665331643,800.8314365946995,474.9331308255673,2993.967517401392,2394.617674038069,2536.5282142431915,-1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,2.0,1216,721200.0,2017.0,0.0,32150.73160954099,1126.8300350354668,489.84451266975054,1079.2544330754813,593.0921052631579,916.156239604433,905.2846003850818,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.0,4.0,1733,5040000.0,2021.0,0.0,8023.433520122262,744.0918700968857,1526.39530709217,765.6759702621436,2908.251586843624,3034.537599107357,2994.5832276071233,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,1.0,581,1533000.0,2023.0,1.0,11059.413027916966,726.0045547549997,1090.3706039846174,1108.445632937182,2638.5542168674697,2492.072166072044,2826.5690060650636,-1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3.0,2.0,1001,1018500.0,2016.0,0.0,29068.7115326405,431.5569335161705,440.930517120548,475.8796693113302,1017.4825174825174,1541.2873877220459,1015.6807085569125,6.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.0,4.0,3500,6594000.0,1987.0,0.0,6307.118033208907,1790.7474006311515,934.7442938280586,1307.705952238584,1884.0,1722.6320561005361,1477.9579519091383,35.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2.0,1.0,635,1554000.0,2022.0,3.0,11604.095563139932,211.41298836641445,635.2204393344805,1088.4106101564914,2447.244094488189,1279.472493994426,1843.058098069602,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,3.0,1281,2519000.0,2004.0,4.0,1359.2670471613098,716.4164355932415,1305.1607752137213,1406.7752445233564,1966.432474629196,1565.3349506591182,2398.523288945967,18.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,614,1715700.0,2023.0,1.0,6901.669758812616,354.4055417280174,758.6345637974487,997.3637493264024,2794.299674267101,2294.045637075662,2685.5712940269805,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2.0,958,1806000.0,2009.0,0.0,35508.47457627119,204.42920026229743,823.0295124282571,1881.0210619937443,1885.17745302714,2007.0264316816836,1499.9963083341104,13.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.0,3.0,1249,1521300.0,2017.0,1.0,26015.228426395937,954.5890901586577,442.3503514374399,448.5219587109544,1218.0144115292237,673.7523573248227,930.1390984078414,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4.0,2.0,1507,871500.0,1975.0,0.0,34208.744074046204,831.1095083364978,297.502262637549,257.6994410169309,578.3012607830126,1118.212654005509,642.8611518691209,47.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,2.0,818,2499000.0,2023.0,1.0,11059.413027916966,726.0045547549997,1090.3706039846174,1108.445632937182,3055.012224938875,2492.072166072044,2826.5690060650636,-1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2.0,1.0,624,1848000.0,2024.0,0.0,5829.779776856125,937.8851988083117,1265.3847882967773,656.164412804139,2961.538461538461,2301.847214742496,2692.66986759978,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,484,997500.0,2026.0,0.0,23201.04666375927,462.57792402778745,581.2145289648719,291.8879687994157,2060.9504132231405,1441.8661569555527,1859.1350791381362,-4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,3.0,1744,6990900.0,2026.0,0.0,775.1937984496124,371.1159476494988,464.8345043003176,1549.0173268405508,4008.543577981651,2907.2356465199555,2701.046423439582,-4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,1184,645800.0,2003.0,0.0,75.01272537305437,1909.5823572790464,775.6856551577459,537.2626083005896,545.4391891891892,562.1519306830423,599.7955616515227,19.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,915,1680000.0,2024.0,0.0,32052.80921183244,853.9297354467528,345.04053499319207,461.414032570338,1836.065573770492,1118.212654005509,1304.9046953070456,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1119,514500.0,1993.0,0.0,40245.74011823345,384.7383218352317,743.931153667359,441.6068972753986,459.78552278820376,600.4770645387979,501.38337615651204,29.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,1.0,732,1563300.0,2003.0,3.0,17864.441416893733,360.1373047346397,380.13013614747433,1087.883857417943,2135.655737704918,2394.617674038069,2614.9106764189155,19.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2.0,969,1795500.0,2015.0,3.0,7634.757760748149,430.5876103777554,1096.755185064867,117.14178507791117,1852.9411764705883,1225.0323485052786,1974.9010947638412,7.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,3.0,818,2281000.0,2023.0,1.0,5417.926460548132,656.1863444429104,1354.1425135607883,1452.4151904326004,2788.5085574572126,2007.0264316816836,2888.552383582391,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1000,1050000.0,1977.0,0.0,38689.604685212296,268.05165253237686,486.03667619947794,517.1723138224266,1050.0,1441.8661569555527,855.6132873157824,45.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3.0,3.0,1206,2918000.0,2024.0,0.0,5829.779776856125,937.8851988083117,1265.3847882967773,656.164412804139,2419.568822553897,2301.847214742496,2692.66986759978,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,969,1199100.0,2027.0,0.0,34290.3973322783,1294.9786118082056,788.7416080547456,514.5563250173617,1237.4613003095976,901.3551056288627,1248.8036394081632,-5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6.0,6.0,3003,9834300.0,2025.0,0.0,5829.779776856125,973.6480653339354,998.3068991972442,570.4558063262758,3274.8251748251746,2301.847214742496,2458.984877838497,-3.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3.0,3.0,1647,3452400.0,2024.0,0.0,0.2691159809142946,2063.485539667107,2254.851692781534,2870.137026868239,2096.1748633879783,2252.0677708447197,2295.790118405255,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1022,777000.0,2017.0,0.0,8265.057573073516,652.073961420156,618.7518483463938,668.6798440610753,760.2739726027397,1328.9038566073004,673.2418813437819,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.0,5.0,1668,2633400.0,2024.0,1.0,8268.146261597236,273.2860736836756,851.6542379789464,678.8522979096956,1578.7769784172665,1035.970803844845,1357.410673050356,-2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.0,4.0,6835,19740000.0,2011.0,4.0,1359.2670471613098,483.4057562975476,1117.7036577915153,1668.7409822667962,2888.076079005121,1565.3349506591182,2192.6890193234212,11.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7.0,7.0,4080,6615000.0,1970.0,0.0,11934.374173061657,507.72842827900894,455.9943875121645,849.5204088084763,1621.3235294117646,1722.6320561005361,1353.7172208028194,52.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4.0,2.0,1141,2368500.0,2025.0,3.0,11604.095563139932,832.1188803482503,348.0865868463879,601.12865653811,2075.8106923751097,1279.472493994426,1634.1439791475073,-3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2.0,2.0,818,2528400.0,2023.0,1.0,5417.926460548132,656.1863444429104,1354.1425135607883,1452.4151904326004,3090.953545232274,2007.0264316816836,2888.552383582391,-1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.0,2.0,829,2373000.0,2026.0,1.0,447.9669193659545,118.27596753364584,1060.2734763105518,978.4756174838844,2862.48492159228,2953.755508450774,2855.0807002898146,-4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,2.0,1335,3570000.0,2024.0,0.0,778.7683164258633,982.436430177134,1344.9530885824513,1081.6038899428129,2674.1573033707864,2936.2443489344096,2753.4932087092357,-2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3.0,2.0,1334,627900.0,1977.0,0.0,5027.631196243819,1472.5142697905735,1280.5011954932097,1030.974166194571,470.6896551724138,673.7523573248227,475.8739171952091,45.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3.0,2.0,1022,682500.0,2014.0,0.0,33964.54472199838,1570.3323477514236,219.8280369564907,298.49883562740666,667.8082191780821,846.7607072282647,685.1712476331232,8.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,904,1680000.0,2020.0,2.0,13169.088975540588,820.7163557493287,392.8407567158505,508.0181067919581,1858.4070796460176,1407.1363728201432,1414.913465767658,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,2.0,969,1197000.0,2027.0,0.0,34290.3973322783,1294.9786118082056,788.7416080547456,514.5563250173617,1235.2941176470588,901.3551056288627,1248.8036394081632,-5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1259,776000.0,1992.0,0.0,15080.69853877094,469.4517930890983,812.3660663067976,397.4117404891381,616.3621922160445,1225.0323485052786,1064.5869110700412,30.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.0,4.0,2243,4725000.0,2001.0,1.0,4541.768045417681,823.1731876167796,1456.993993131028,1118.8868821194174,2106.5537226928222,2936.2443489344096,7234.551863925758,21.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3.0,2.0,1206,714000.0,2017.0,0.0,40245.74011823345,1037.6079377253232,223.57325613039805,544.5048979599849,592.0398009950248,600.4770645387979,580.7210638269988,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.0,2.0,1742,1049000.0,1984.0,0.0,18338.28821780629,560.1008875140715,374.21635422665815,358.9424989396447,602.1814006888634,1508.0834925257445,2060.524148077379,38.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,1.0,463,1194900.0,2022.0,0.0,18829.290006677053,262.4367518074025,342.70754148422174,345.29432371879204,2580.777537796976,1722.6320561005361,2277.7436128896716,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4.0,3.0,1625,892500.0,1975.0,1.0,7699.588019151542,960.065579034719,535.64694527565,467.8690513527145,549.2307692307693,1118.212654005509,963.7562969816478,47.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.0,3.0,1378,2884400.0,2026.0,0.0,10009.505703422054,344.3670848227162,219.8857043798636,1346.7491495962702,2093.178519593614,2007.0264316816836,1908.268391471972,-4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1292,850500.0,1997.0,3.0,22447.36425518442,387.4632971484979,647.168535489773,711.0513291816026,658.28173374613,1279.472493994426,771.6246865406738,25.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,2.0,1765,1995000.0,2015.0,1.0,12732.218002668582,347.4183695061964,944.6552088066728,1025.3638420406392,1130.311614730878,1118.212654005509,1579.5412754404174,7.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5.0,4.0,1884,4438400.0,2024.0,0.0,8265.057573073516,1329.1063969340123,385.88199411908096,1480.6246791755275,2355.83864118896,1328.9038566073004,2155.530535118722,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4.0,7.0,5500,5985000.0,2005.0,0.0,11934.374173061657,798.3045218014851,281.3727514748429,280.081573153889,1088.1818181818182,1722.6320561005361,1371.0251547828086,17.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3.0,3.0,1313,4305000.0,2016.0,1.0,4604.810996563574,87.34134881593228,662.694716615222,1372.7569903937156,3278.750952018279,2907.2356465199555,2610.7845173461837,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,3.0,1571,932400.0,1988.0,0.0,33186.9740212221,1061.5139913744122,386.7905482245112,128.79685345048026,593.5073201782304,1030.7946904276614,528.6775071284576,34.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1109,714000.0,1987.0,2.0,15775.982167734745,996.3286813139432,389.5818815839904,389.9913733983134,643.8232642019838,1225.0323485052786,659.9580891265075,35.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1119,577500.0,1989.0,0.0,30594.207496713952,438.31169194220826,557.0957121954233,761.1364839082344,516.0857908847184,691.2027695593966,584.6483952234543,33.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6.0,6.0,6376,9834300.0,2025.0,0.0,5829.779776856125,973.6480653339354,998.3068991972442,570.4558063262758,1542.3933500627352,2301.847214742496,2458.984877838497,-3.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2.0,1.0,657,945000.0,2026.0,0.0,25545.463058338795,106.73117293932366,920.0258852930071,416.19343212832734,1438.3561643835617,1407.1363728201432,1482.2152944092602,-4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,538,1018500.0,2019.0,0.0,18338.28821780629,258.6280748544564,184.10476656833103,115.70898238195124,1893.1226765799256,1508.0834925257445,1941.5230648947945,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,1044,627900.0,2013.0,1.0,42307.42896268402,725.0231526848219,443.7146077448217,189.26171813556323,601.4367816091954,916.156239604433,816.5334244040691,9.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.0,7.0,4865,4229400.0,2022.0,1.0,10685.985963323525,544.6407821739974,795.9114539764014,811.5497456625423,869.3525179856115,1118.212654005509,1116.3178756848406,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2.0,2.0,829,2337300.0,2026.0,1.0,447.9669193659545,118.27596753364584,1060.2734763105518,978.4756174838844,2819.420989143546,2953.755508450774,2855.0807002898146,-4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2.0,731,761200.0,2017.0,0.0,28521.416803953874,692.5950998191632,883.7979327344965,757.922247740246,1041.313269493844,1678.2245536881246,954.2268790150176,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,2.0,689,386400.0,1989.0,0.0,29179.769392033544,1012.184469254454,344.4418075290255,785.7488750966669,560.8127721335269,880.0572923754722,898.9473448074774,33.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.0,4.0,4200,7741600.0,2017.0,1.0,8285.319197971883,572.122117086488,410.3632756089965,249.57115505437477,1843.2380952380952,1508.0834925257445,1815.813940725262,5.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1.0,1.0,474,1249500.0,2023.0,1.0,11059.413027916966,726.0045547549997,1090.3706039846174,1108.445632937182,2636.0759493670885,2492.072166072044,2826.5690060650636,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5.0,6.0,8000,10697400.0,2003.0,0.0,2236.3732848154045,930.5489265327484,434.0850494926321,316.53870234133035,1337.175,2294.045637075662,2483.705579852089,19.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4.0,3.0,2056,6905800.0,2025.0,0.0,8023.433520122262,732.9258504402592,1442.8880947913824,871.7350626324293,3358.852140077821,3034.537599107357,2971.534940877923,-3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2.0,2.0,1033,1260000.0,2015.0,0.0,11934.374173061657,361.1622849128481,404.7230241284269,716.3859909548662,1219.7483059051308,1722.6320561005361,1107.9391123850828,7.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6.0,7.0,7015,8872500.0,2014.0,0.0,8026.34334783924,1123.3337849151935,322.32503987013234,1070.666389475347,1264.7897362794013,1407.1363728201432,1569.9073663842182,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4.0,4.0,1701,4410000.0,2018.0,0.0,8920.66734763364,518.7417073160165,512.4884762934473,348.2760401572892,2592.5925925925926,1565.3349506591182,2331.0107234360808,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2.0,829,2469600.0,2026.0,1.0,447.9669193659545,118.27596753364584,1060.2734763105518,978.4756174838844,2979.0108564535585,2953.755508450774,2855.0807002898146,-4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.0,6.0,5300,7581000.0,2013.0,2.0,230.92264091529336,1251.7845697628206,2410.341897907509,2127.268595886734,1430.377358490566,856.6716704790283,1430.377358490566,9.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5.0,4.0,3656,5197500.0,2013.5,0.0,6307.118033208907,1825.1072394732755,572.3346738579725,737.9718375584627,1421.6356673960613,1722.6320561005361,1083.899810503549,8.5,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2.0,2.0,915,3780000.0,2016.0,1.0,4604.810996563574,87.34134881593228,662.694716615222,1372.7569903937156,4131.147540983607,2907.2356465199555,2610.7845173461837,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.0,5.0,6900,12999000.0,2016.0,0.0,5615.341047010276,687.9307669523367,97.09294441825628,524.0353295812283,1883.9130434782608,880.0572923754722,1276.8773827762557,6.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2.0,2.0,904,530200.0,1978.0,3.0,23316.696487428195,365.79076603225184,256.20645469644427,247.6030743791203,586.5044247787611,1722.6320561005361,958.8106902959581,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.0,2.0,883,1364000.0,2023.0,1.0,30154.01616133711,666.0149132515038,731.2867472218263,643.0576415196543,1544.7338618346546,856.6716704790283,1207.4492455130976,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1152,1491000.0,2011.0,3.0,17864.441416893733,491.4758043634864,147.94425473094364,1232.0137002301788,1294.2708333333333,2394.617674038069,2639.3514737156474,11.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4.0,6.0,4241,9970100.0,2011.0,0.0,407.0670191783122,3383.2697181216145,4031.765090392819,4462.754211130358,2350.8842254185333,2313.7925691964206,2306.734809377923,11.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
